Fichier Localisé Social et Fiscal (FiLoSoFi) - Année 2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Distribution des revenus déclarés par unité de consommation et composition du revenu déclaré - Ensemble;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mise en ligne le 25/04/2019       Géographie au 01/01/2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
©Insee       Source(s) : Insee-DGFIP-Cnaf-Cnav-CCMSA, Fichier localisé social et fiscal.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Code géographique;Libellé géographique;Nombre de ménages fiscaux;Nombre de personnes dans les ménages fiscaux;Nbre d'unités de consommation dans les ménages fiscaux;Part des ménages fiscaux imposés (%);1er quartile (€);Médiane (€);3e quartile (€);Ecart interquartile (€);1er décile (€);2e décile (€);3e décile  (€);4e décile (€) ;6e décile (€);7e décile (€);8e décile (€) ;9e décile (€);Rapport interdécile D9/D1;S80/S20;Indice de Gini;Part des salaires et traitements hors chômage (%);Part des indemnités chômage (%);Part des revenus d'activités non salariées (%);Part des pensions, retraites et rentes (%);Part des autres revenus (%);;;;;
CODGEO;LIBGEO;NBMEN14;NBPERS14;NBUC14;PMIMP14;Q114;Q214;Q314;Q3_Q1;D114;D214;D314;D414;D614;D714;D814;D914;RD;S80S2014;GI14;PTSA14;PCHO14;PBEN14;PPEN14;PAUT14;;;;;
87082;Ladignac-le-Long;513;1106;780.4;;;16638.0;;;;;;;;;;;;;;;;;;;;;;;
87083;Laurière;277;547;399.7;;;17200.0;;;;;;;;;;;;;;;;;;;;;;;
87084;Lavignac;64;156;106.1;;;20718.0;;;;;;;;;;;;;;;;;;;;;;;
87085;Limoges;60891;116129;85110.3;53;9974.0;18586.0;27098.0;17124.0;2644.0;7734.0;12028.0;15598.0;21558.0;24958.0;29686.0;37882.0;14.3;15.2;0.4;54.6;2.9;4.4;33.7;4.4;;;;;
87086;Linards;494;1073;752.0;;;17798.0;;;;;;;;;;;;;;;;;;;;;;;
87087;Lussac-les-Églises;256;472;356.2;;;16264.0;;;;;;;;;;;;;;;;;;;;;;;
87088;Magnac-Bourg;502;1092;761.3;;;18922.0;;;;;;;;;;;;;;;;;;;;;;;
87089;Magnac-Laval;757;1517;1102.0;;;18116.0;;;;;;;;;;;;;;;;;;;;;;;
87090;Mailhac-sur-Benaize;133;277;199.1;;;15172.0;;;;;;;;;;;;;;;;;;;;;;;
87091;Maisonnais-sur-Tardoire;199;406;294.3;;;15585.0;;;;;;;;;;;;;;;;;;;;;;;
87092;Marval;252;500;368.0;;;16282.0;;;;;;;;;;;;;;;;;;;;;;;
87093;Masléon;141;298;210.9;;;19760.0;;;;;;;;;;;;;;;;;;;;;;;
87094;Meilhac;192;537;339.1;;;21896.0;;;;;;;;;;;;;;;;;;;;;;;
87095;Meuzac;350;706;513.4;;;17644.0;;;;;;;;;;;;;;;;;;;;;;;
87096;La Meyze;381;825;579.1;;;18426.0;;;;;;;;;;;;;;;;;;;;;;;
87097;Mézières-sur-Issoire;381;762;554.9;;;15894.0;;;;;;;;;;;;;;;;;;;;;;;
87099;Moissannes;146;382;250.0;;;17690.0;;;;;;;;;;;;;;;;;;;;;;;
87100;Montrol-Sénard;119;262;182.9;;;17772.0;;;;;;;;;;;;;;;;;;;;;;;
87101;Mortemart;65;116;89.1;;;16210.0;;;;;;;;;;;;;;;;;;;;;;;
87103;Nantiat;715;1558;1089.2;;;19200.0;;;;;;;;;;;;;;;;;;;;;;;
87104;Nedde;210;448;320.8;;;16532.0;;;;;;;;;;;;;;;;;;;;;;;
87105;Neuvic-Entier;411;864;618.2;;;17882.0;;;;;;;;;;;;;;;;;;;;;;;
87106;Nexon;1101;2466;1700.6;54;13940.0;19634.0;26498.0;12558.0;7998.0;12442.0;14966.0;17310.0;22162.0;24844.0;28212.0;34614.0;4.3;5.4;0.3;53.6;2.4;6.5;33.0;4.5;;;;;
87107;Nieul;631;1523;1027.2;;;21518.0;;;;;;;;;;;;;;;;;;;;;;;
87108;Nouic;228;446;328.8;;;16966.0;;;;;;;;;;;;;;;;;;;;;;;
87109;Oradour-Saint-Genest;162;310;229.8;;;15782.0;;;;;;;;;;;;;;;;;;;;;;;
87110;Oradour-sur-Glane;1039;2373;1619.2;53;14028.0;19528.0;25186.0;11158.0;9244.0;12928.0;15118.0;17370.0;21514.0;23522.0;26862.0;31946.0;3.5;4.3;0.3;55.8;2.5;7.0;30.8;3.9;;;;;
87111;Oradour-sur-Vayres;760;1538;1119.7;;;18100.0;;;;;;;;;;;;;;;;;;;;;;;
87112;Pageas;263;575;404.1;;;18998.0;;;;;;;;;;;;;;;;;;;;;;;
87113;Le Palais-sur-Vienne;2555;6076;4110.0;62;14228.0;20722.0;27528.0;13300.0;7202.0;12200.0;15902.0;18524.0;23176.0;25922.0;29126.0;34900.0;4.8;6.0;0.3;55.1;2.5;2.6;37.3;2.5;;;;;
87114;Panazol;4610;10628;7315.1;67;16286.0;22904.0;31164.0;14878.0;9916.0;14484.0;17820.0;20456.0;25802.0;29246.0;33352.0;40886.0;4.1;5.1;0.3;53.3;2.0;4.4;36.2;4.1;;;;;
87115;Pensol;80;177;123.6;;;16138.0;;;;;;;;;;;;;;;;;;;;;;;
87116;Peyrat-de-Bellac;518;1098;783.4;;;18876.0;;;;;;;;;;;;;;;;;;;;;;;
87117;Peyrat-le-Château;457;894;656.5;;;18088.0;;;;;;;;;;;;;;;;;;;;;;;
87118;Peyrilhac;522;1220;830.9;;;19758.0;;;;;;;;;;;;;;;;;;;;;;;
87119;Pierre-Buffière;518;1135;790.4;;;19768.0;;;;;;;;;;;;;;;;;;;;;;;
87120;La Porcherie;248;516;369.1;;;16088.0;;;;;;;;;;;;;;;;;;;;;;;
87121;Rancon;237;497;354.1;;;15178.0;;;;;;;;;;;;;;;;;;;;;;;
87122;Razès;515;1212;823.2;;;20454.0;;;;;;;;;;;;;;;;;;;;;;;
87123;Rempnat;64;132;95.8;;;15538.0;;;;;;;;;;;;;;;;;;;;;;;
87124;Rilhac-Lastours;172;353;253.3;;;18316.0;;;;;;;;;;;;;;;;;;;;;;;
87125;Rilhac-Rancon;1803;4547;3019.4;68;17140.0;22770.0;29984.0;12844.0;11956.0;15720.0;18330.0;20402.0;25062.0;28242.0;31866.0;38286.0;3.2;4.0;0.3;58.1;2.1;3.9;32.0;3.9;;;;;
87126;Rochechouart;1775;3721;2652.8;55;13936.0;19402.0;25466.0;11530.0;8202.0;12544.0;15192.0;17474.0;21660.0;24038.0;27368.0;33334.0;4.1;5.3;0.3;48.2;2.4;4.9;39.4;5.1;;;;;
87127;La Roche-l'Abeille;251;598;407.1;;;18066.0;;;;;;;;;;;;;;;;;;;;;;;
87128;Roussac;207;456;316.6;;;18572.0;;;;;;;;;;;;;;;;;;;;;;;
87129;Royères;359;865;585.0;;;21856.0;;;;;;;;;;;;;;;;;;;;;;;
87130;Roziers-Saint-Georges;82;185;128.1;;;18924.0;;;;;;;;;;;;;;;;;;;;;;;
87131;Saillat-sur-Vienne;410;851;607.7;;;18180.0;;;;;;;;;;;;;;;;;;;;;;;
87132;Saint-Amand-le-Petit;51;111;77.9;;;13234.0;;;;;;;;;;;;;;;;;;;;;;;
87133;Saint-Amand-Magnazeix;236;517;361.1;;;16722.0;;;;;;;;;;;;;;;;;;;;;;;
87134;Sainte-Anne-Saint-Priest;67;155;105.6;;;14818.0;;;;;;;;;;;;;;;;;;;;;;;
87135;Saint-Auvent;431;960;665.5;;;18000.0;;;;;;;;;;;;;;;;;;;;;;;
87136;Saint-Barbant;160;326;234.8;;;12328.0;;;;;;;;;;;;;;;;;;;;;;;
87137;Saint-Bazile;61;118;87.9;;;16916.0;;;;;;;;;;;;;;;;;;;;;;;
87138;Saint-Bonnet-Briance;256;572;393.6;;;18095.0;;;;;;;;;;;;;;;;;;;;;;;
87139;Saint-Bonnet-de-Bellac;210;470;325.2;;;15878.0;;;;;;;;;;;;;;;;;;;;;;;
87140;Saint-Brice-sur-Vienne;705;1690;1131.4;;;20430.0;;;;;;;;;;;;;;;;;;;;;;;
87141;Saint-Cyr;317;726;496.7;;;18719.0;;;;;;;;;;;;;;;;;;;;;;;
87142;Saint-Denis-des-Murs;229;543;368.4;;;19118.0;;;;;;;;;;;;;;;;;;;;;;;
87143;Saint-Gence;820;2145;1397.6;66;17164.0;22574.0;29202.0;12038.0;11848.0;15652.0;18388.0;20254.0;25230.0;27502.0;31356.0;38066.0;3.2;4.2;0.3;65.0;2.8;4.4;24.6;3.2;;;;;
87144;Saint-Genest-sur-Roselle;199;504;330.3;;;19052.0;;;;;;;;;;;;;;;;;;;;;;;
87145;Saint-Georges-les-Landes;114;221;163.7;;;15360.0;;;;;;;;;;;;;;;;;;;;;;;
87146;Saint-Germain-les-Belles;500;1089;761.5;;;18230.0;;;;;;;;;;;;;;;;;;;;;;;
87148;Saint-Hilaire-Bonneval;378;992;645.6;;;21574.0;;;;;;;;;;;;;;;;;;;;;;;
87149;Saint-Hilaire-la-Treille;177;366;262.5;;;16511.0;;;;;;;;;;;;;;;;;;;;;;;
87150;Saint-Hilaire-les-Places;377;856;588.8;;;18544.0;;;;;;;;;;;;;;;;;;;;;;;
87151;Saint-Jean-Ligoure;176;446;294.5;;;19266.0;;;;;;;;;;;;;;;;;;;;;;;
87152;Saint-Jouvent;691;1672;1120.9;;;20972.0;;;;;;;;;;;;;;;;;;;;;;;
87153;Saint-Julien-le-Petit;141;278;204.3;;;16092.0;;;;;;;;;;;;;;;;;;;;;;;
87154;Saint-Junien;5302;10737;7737.9;52;13856.0;19384.0;26136.0;12280.0;7074.0;12144.0;14984.0;17152.0;21786.0;24570.0;28028.0;34348.0;4.9;6.2;0.3;53.2;2.5;3.8;36.8;3.7;;;;;
87155;Saint-Junien-les-Combes;78;178;124.8;;;19162.0;;;;;;;;;;;;;;;;;;;;;;;
87156;Saint-Just-le-Martel;979;2660;1708.8;67;16992.0;22768.0;29540.0;12548.0;11240.0;15308.0;18340.0;20382.0;25152.0;27886.0;32174.0;40176.0;3.6;4.8;0.3;64.8;2.1;4.6;23.4;5.1;;;;;
87157;Saint-Laurent-les-Églises;341;880;574.9;;;19412.0;;;;;;;;;;;;;;;;;;;;;;;
87158;Saint-Laurent-sur-Gorre;616;1432;975.1;;;18060.0;;;;;;;;;;;;;;;;;;;;;;;
87159;Saint-Léger-la-Montagne;161;347;242.0;;;18088.0;;;;;;;;;;;;;;;;;;;;;;;
87160;Saint-Léger-Magnazeix;214;447;323.8;;;15304.0;;;;;;;;;;;;;;;;;;;;;;;
87161;Saint-Léonard-de-Noblat;2241;4613;3302.5;48;12516.0;18574.0;25160.0;12644.0;6812.0;10998.0;13876.0;16310.0;20868.0;23554.0;27350.0;34874.0;5.1;6.6;0.3;45.9;2.4;7.5;39.3;4.9;;;;;
87162;Sainte-Marie-de-Vaux;83;194;131.0;;;20086.0;;;;;;;;;;;;;;;;;;;;;;;
87163;Saint-Martial-sur-Isop;61;120;87.7;;;14372.0;;;;;;;;;;;;;;;;;;;;;;;
87164;Saint-Martin-de-Jussac;228;562;375.8;;;19072.0;;;;;;;;;;;;;;;;;;;;;;;
87165;Saint-Martin-le-Mault;60;118;85.5;;;14274.0;;;;;;;;;;;;;;;;;;;;;;;
87166;Saint-Martin-le-Vieux;364;934;615.4;;;21674.0;;;;;;;;;;;;;;;;;;;;;;;
87167;Saint-Martin-Terressus;238;575;384.3;;;19294.0;;;;;;;;;;;;;;;;;;;;;;;
87168;Saint-Mathieu;517;1043;760.6;;;17124.0;;;;;;;;;;;;;;;;;;;;;;;
87169;Saint-Maurice-les-Brousses;377;1049;665.8;;;20432.0;;;;;;;;;;;;;;;;;;;;;;;
87170;Saint-Méard;159;356;246.2;;;16620.0;;;;;;;;;;;;;;;;;;;;;;;
87172;Saint-Ouen-sur-Gartempe;99;206;147.9;;;17994.0;;;;;;;;;;;;;;;;;;;;;;;
87173;Saint-Pardoux;260;607;410.8;;;18614.0;;;;;;;;;;;;;;;;;;;;;;;
87174;Saint-Paul;540;1284;866.6;;;20814.0;;;;;;;;;;;;;;;;;;;;;;;
87176;Saint-Priest-Ligoure;277;640;436.9;;;20266.0;;;;;;;;;;;;;;;;;;;;;;;
87177;Saint-Priest-sous-Aixe;707;1759;1172.0;;;21652.0;;;;;;;;;;;;;;;;;;;;;;;
87178;Saint-Priest-Taurion;1223;2897;1966.2;59;15598.0;21038.0;26770.0;11172.0;10430.0;14236.0;16570.0;19114.0;22754.0;25056.0;28696.0;33916.0;3.3;4.3;0.3;59.6;3.0;3.4;30.2;3.8;;;;;
87179;Saint-Sornin-la-Marche;101;225;156.6;;;14630.0;;;;;;;;;;;;;;;;;;;;;;;
87180;Saint-Sornin-Leulac;283;613;429.7;;;16646.0;;;;;;;;;;;;;;;;;;;;;;;
87181;Saint-Sulpice-Laurière;400;850;604.3;;;17382.0;;;;;;;;;;;;;;;;;;;;;;;
87182;Saint-Sulpice-les-Feuilles;589;1191;862.5;;;17354.0;;;;;;;;;;;;;;;;;;;;;;;
87183;Saint-Sylvestre;386;914;613.1;;;19988.0;;;;;;;;;;;;;;;;;;;;;;;
87184;Saint-Symphorien-sur-Couze;117;232;169.0;;;18204.0;;;;;;;;;;;;;;;;;;;;;;;
87185;Saint-Victurnien;749;1790;1206.5;;;21244.0;;;;;;;;;;;;;;;;;;;;;;;
87186;Saint-Vitte-sur-Briance;143;314;217.3;;;14032.0;;;;;;;;;;;;;;;;;;;;;;;
87187;Saint-Yrieix-la-Perche;3320;6697;4865.4;52;13186.0;19288.0;25954.0;12768.0;7834.0;11960.0;14520.0;17074.0;21324.0;24464.0;28002.0;35408.0;4.5;6.0;0.3;44.2;2.2;5.5;41.9;6.2;;;;;
87188;Saint-Yrieix-sous-Aixe;168;398;268.5;;;21246.0;;;;;;;;;;;;;;;;;;;;;;;
87189;Les Salles-Lavauguyon;76;143;107.3;;;16408.0;;;;;;;;;;;;;;;;;;;;;;;
87190;Sauviat-sur-Vige;441;892;646.5;;;17606.0;;;;;;;;;;;;;;;;;;;;;;;
87191;Séreilhac;768;1903;1268.5;;;20202.0;;;;;;;;;;;;;;;;;;;;;;;
87192;Solignac;673;1659;1103.1;;;23457.0;;;;;;;;;;;;;;;;;;;;;;;
87194;Sussac;143;313;221.0;;;16144.0;;;;;;;;;;;;;;;;;;;;;;;
87195;Tersannes;62;129;92.3;;;13600.0;;;;;;;;;;;;;;;;;;;;;;;
87196;Thiat;78;143;109.3;;;15758.0;;;;;;;;;;;;;;;;;;;;;;;
87197;Thouron;225;529;359.6;;;20050.0;;;;;;;;;;;;;;;;;;;;;;;
87198;Vaulry;179;401;274.3;;;17270.0;;;;;;;;;;;;;;;;;;;;;;;
87199;Vayres;358;742;535.0;;;15638.0;;;;;;;;;;;;;;;;;;;;;;;
87200;Verneuil-Moustiers;59;112;82.7;;;16080.0;;;;;;;;;;;;;;;;;;;;;;;
87201;Verneuil-sur-Vienne;1853;4719;3102.3;75;19090.0;24982.0;32210.0;13120.0;13590.0;17598.0;20540.0;22822.0;27552.0;30504.0;34582.0;42826.0;3.2;3.9;0.3;65.2;1.8;5.0;24.2;3.8;;;;;
87202;Veyrac;799;2055;1354.4;64;16614.0;21634.0;27902.0;11288.0;13470.0;15828.0;17926.0;19992.0;23604.0;26034.0;30292.0;37894.0;2.8;3.9;0.3;67.3;2.2;4.1;22.1;4.3;;;;;
87203;Vicq-sur-Breuilh;534;1360;895.7;;;20228.0;;;;;;;;;;;;;;;;;;;;;;;
87204;Videix;96;196;144.1;;;14174.0;;;;;;;;;;;;;;;;;;;;;;;
87205;Le Vigen;856;2122;1416.8;69;16678.0;23386.0;30402.0;13724.0;12210.0;15230.0;18232.0;20874.0;25664.0;28464.0;32684.0;40332.0;3.3;4.2;0.3;62.8;1.8;5.6;26.1;3.7;;;;;
87206;Villefavard;74;154;111.0;;;17496.0;;;;;;;;;;;;;;;;;;;;;;;
88004;Ainvelle;67;160;108.8;;;19848.0;;;;;;;;;;;;;;;;;;;;;;;
88005;Allarmont;102;212;152.0;;;18256.0;;;;;;;;;;;;;;;;;;;;;;;
88006;Ambacourt;126;321;212.7;;;20900.0;;;;;;;;;;;;;;;;;;;;;;;
88008;Anglemont;62;153;102.2;;;18464.0;;;;;;;;;;;;;;;;;;;;;;;
88009;Anould;1483;3429;2347.1;52;14404.0;18880.0;24312.0;9908.0;9430.0;13276.0;15372.0;17250.0;20716.0;23058.0;25968.0;30378.0;3.2;4.0;0.3;56.9;4.9;3.7;31.7;2.8;;;;;
88010;Aouze;82;195;133.2;;;17080.0;;;;;;;;;;;;;;;;;;;;;;;
88011;Arches;727;1616;1127.0;;;20348.0;;;;;;;;;;;;;;;;;;;;;;;
88012;Archettes;495;1115;772.1;;;21280.0;;;;;;;;;;;;;;;;;;;;;;;
88014;Arrentès-de-Corcieux;70;169;114.5;;;19556.0;;;;;;;;;;;;;;;;;;;;;;;
88015;Attignéville;111;224;162.3;;;20494.0;;;;;;;;;;;;;;;;;;;;;;;
88016;Attigny;114;250;177.8;;;17734.0;;;;;;;;;;;;;;;;;;;;;;;
88017;Aulnois;62;172;108.8;;;18930.0;;;;;;;;;;;;;;;;;;;;;;;
88018;Aumontzey;212;504;341.6;;;18314.0;;;;;;;;;;;;;;;;;;;;;;;
88019;Autigny-la-Tour;74;176;118.8;;;21656.0;;;;;;;;;;;;;;;;;;;;;;;
88020;Autreville;74;180;119.8;;;22141.0;;;;;;;;;;;;;;;;;;;;;;;
88021;Autrey;98;266;171.8;;;16804.0;;;;;;;;;;;;;;;;;;;;;;;
88022;Auzainvilliers;83;220;145.0;;;18774.0;;;;;;;;;;;;;;;;;;;;;;;
88024;Avrainville;39;114;70.7;;;18790.0;;;;;;;;;;;;;;;;;;;;;;;
88026;Aydoilles;422;1096;721.0;;;23408.0;;;;;;;;;;;;;;;;;;;;;;;
88027;Badménil-aux-Bois;59;157;102.1;;;18848.0;;;;;;;;;;;;;;;;;;;;;;;
88028;La Baffe;225;657;417.5;;;22170.0;;;;;;;;;;;;;;;;;;;;;;;
88029;Bains-les-Bains;547;1068;783.3;;;17323.0;;;;;;;;;;;;;;;;;;;;;;;
88030;Bainville-aux-Saules;60;144;96.5;;;20828.0;;;;;;;;;;;;;;;;;;;;;;;
88031;Balléville;46;120;79.5;;;18596.0;;;;;;;;;;;;;;;;;;;;;;;
88032;Ban-de-Laveline;550;1275;874.4;;;18468.0;;;;;;;;;;;;;;;;;;;;;;;
88033;Ban-de-Sapt;143;365;238.7;;;18458.0;;;;;;;;;;;;;;;;;;;;;;;
88035;Barbey-Seroux;55;139;92.4;;;18328.0;;;;;;;;;;;;;;;;;;;;;;;
88037;Basse-sur-le-Rupt;368;884;598.2;;;20738.0;;;;;;;;;;;;;;;;;;;;;;;
88039;Baudricourt;125;319;210.9;;;19516.0;;;;;;;;;;;;;;;;;;;;;;;
88040;Bayecourt;108;270;180.2;;;18662.0;;;;;;;;;;;;;;;;;;;;;;;
88041;Bazegney;45;115;75.0;;;17566.0;;;;;;;;;;;;;;;;;;;;;;;
88043;Bazoilles-et-Ménil;50;127;84.5;;;18590.0;;;;;;;;;;;;;;;;;;;;;;;
88044;Bazoilles-sur-Meuse;266;631;426.7;;;19462.0;;;;;;;;;;;;;;;;;;;;;;;
88046;Beauménil;58;121;87.7;;;20292.0;;;;;;;;;;;;;;;;;;;;;;;
88047;Begnécourt;60;155;102.7;;;20078.0;;;;;;;;;;;;;;;;;;;;;;;
88048;Bellefontaine;379;981;641.1;;;18711.0;;;;;;;;;;;;;;;;;;;;;;;
88049;Belmont-lès-Darney;52;120;82.0;;;19134.0;;;;;;;;;;;;;;;;;;;;;;;
88050;Belmont-sur-Buttant;120;299;196.5;;;19384.0;;;;;;;;;;;;;;;;;;;;;;;
88051;Belmont-sur-Vair;53;108;77.7;;;21789.0;;;;;;;;;;;;;;;;;;;;;;;
88053;Belval;56;136;92.2;;;18493.0;;;;;;;;;;;;;;;;;;;;;;;
88054;Bertrimoutier;147;327;229.7;;;21844.0;;;;;;;;;;;;;;;;;;;;;;;
88055;Bettegney-Saint-Brice;58;165;104.1;;;18688.0;;;;;;;;;;;;;;;;;;;;;;;
88057;Le Beulay;43;102;69.8;;;18362.0;;;;;;;;;;;;;;;;;;;;;;;
88058;Biécourt;41;102;67.9;;;15888.0;;;;;;;;;;;;;;;;;;;;;;;
88059;Biffontaine;165;418;277.6;;;17340.0;;;;;;;;;;;;;;;;;;;;;;;
88061;Bleurville;142;342;235.6;;;20704.0;;;;;;;;;;;;;;;;;;;;;;;
88062;Blevaincourt;46;106;73.2;;;19389.0;;;;;;;;;;;;;;;;;;;;;;;
88063;Bocquegney;48;137;87.6;;;21088.0;;;;;;;;;;;;;;;;;;;;;;;
88064;Bois-de-Champ;43;105;69.4;;;17880.0;;;;;;;;;;;;;;;;;;;;;;;
88065;Bonvillet;145;301;217.6;;;20006.0;;;;;;;;;;;;;;;;;;;;;;;
88068;La Bourgonce;353;905;593.4;;;20296.0;;;;;;;;;;;;;;;;;;;;;;;
88069;Bouxières-aux-Bois;56;139;91.9;;;22136.0;;;;;;;;;;;;;;;;;;;;;;;
88070;Bouxurulles;69;169;111.6;;;20112.0;;;;;;;;;;;;;;;;;;;;;;;
88073;Brantigny;82;210;138.0;;;19516.0;;;;;;;;;;;;;;;;;;;;;;;
88075;La Bresse;1990;4268;3033.1;57;15324.0;20020.0;26766.0;11442.0;10840.0;14172.0;16206.0;18042.0;22354.0;24996.0;28801.0;35396.0;3.3;4.0;0.3;49.5;2.7;5.0;37.6;5.2;;;;;
88076;Brouvelieures;192;448;302.3;;;16067.0;;;;;;;;;;;;;;;;;;;;;;;
88077;Brû;224;593;388.0;;;17472.0;;;;;;;;;;;;;;;;;;;;;;;
88078;Bruyères;1356;2783;1985.6;40;8960.0;15600.0;22152.0;13192.0;2576.0;7046.0;10714.0;13330.0;17958.0;20718.0;23946.0;29930.0;11.6;13.3;0.4;48.6;4.6;4.6;37.7;4.5;;;;;
88079;Bulgnéville;617;1563;1028.8;;;19574.0;;;;;;;;;;;;;;;;;;;;;;;
88080;Bult;100;279;178.6;;;20300.0;;;;;;;;;;;;;;;;;;;;;;;
88081;Bussang;631;1333;954.4;;;18824.0;;;;;;;;;;;;;;;;;;;;;;;
88082;Celles-sur-Plaine;373;837;579.0;;;17098.0;;;;;;;;;;;;;;;;;;;;;;;
88083;Certilleux;93;221;151.8;;;21574.0;;;;;;;;;;;;;;;;;;;;;;;
88084;Chamagne;189;468;312.2;;;19426.0;;;;;;;;;;;;;;;;;;;;;;;
88085;Champdray;86;187;132.8;;;18498.0;;;;;;;;;;;;;;;;;;;;;;;
88086;Champ-le-Duc;237;583;392.9;;;19690.0;;;;;;;;;;;;;;;;;;;;;;;
88087;Chantraine;1520;3199;2270.3;67;15676.0;22552.0;32162.0;16486.0;9952.0;13990.0;17056.0;19834.0;26036.0;29638.0;34456.0;43524.0;4.4;6.2;0.3;55.9;2.7;4.9;30.0;6.5;;;;;
88088;La Chapelle-aux-Bois;288;652;450.3;;;17974.0;;;;;;;;;;;;;;;;;;;;;;;
88089;La Chapelle-devant-Bruyères;241;613;403.2;;;17522.0;;;;;;;;;;;;;;;;;;;;;;;
88090;Charmes;2099;4566;3164.6;46;9540.0;16724.0;23704.0;14164.0;3462.0;7858.0;11478.0;14156.0;19210.0;21948.0;25232.0;30586.0;8.8;10.4;0.4;57.8;4.2;2.6;30.5;4.9;;;;;
88091;Charmois-devant-Bruyères;169;423;283.4;;;19386.0;;;;;;;;;;;;;;;;;;;;;;;
88092;Charmois-l'Orgueilleux;214;517;347.4;;;18934.0;;;;;;;;;;;;;;;;;;;;;;;
88094;Châtel-sur-Moselle;695;1511;1048.0;;;18978.0;;;;;;;;;;;;;;;;;;;;;;;
88095;Châtenois;750;1706;1176.1;;;16588.0;;;;;;;;;;;;;;;;;;;;;;;
88096;Châtillon-sur-Saône;61;139;98.2;;;17404.0;;;;;;;;;;;;;;;;;;;;;;;
88098;Chaumousey;391;938;634.0;;;21802.0;;;;;;;;;;;;;;;;;;;;;;;
88099;Chavelot;626;1457;1000.4;;;22150.0;;;;;;;;;;;;;;;;;;;;;;;
88101;Cheniménil;471;1148;770.4;;;19604.0;;;;;;;;;;;;;;;;;;;;;;;
88104;Circourt-sur-Mouzon;81;185;128.4;;;20472.0;;;;;;;;;;;;;;;;;;;;;;;
88105;Claudon;106;218;157.8;;;17682.0;;;;;;;;;;;;;;;;;;;;;;;
88106;Ban-sur-Meurthe-Clefcy;404;978;659.4;;;18578.0;;;;;;;;;;;;;;;;;;;;;;;
88108;Le Clerjus;233;589;388.2;;;16628.0;;;;;;;;;;;;;;;;;;;;;;;
88109;Cleurie;281;668;452.5;;;20480.0;;;;;;;;;;;;;;;;;;;;;;;
88110;Clézentaine;91;225;150.6;;;18406.0;;;;;;;;;;;;;;;;;;;;;;;
88111;Coinches;138;333;224.7;;;20734.0;;;;;;;;;;;;;;;;;;;;;;;
88112;Colroy-la-Grande;241;512;362.5;;;18440.0;;;;;;;;;;;;;;;;;;;;;;;
88113;Combrimont;67;160;108.3;;;15506.0;;;;;;;;;;;;;;;;;;;;;;;
88114;Contrexéville;1539;3291;2327.1;56;12210.0;19040.0;26210.0;14000.0;6110.0;10470.0;13834.0;16200.0;21116.0;24092.0;28432.0;33970.0;5.6;7.3;0.3;54.7;3.9;1.7;35.3;4.4;;;;;
88115;Corcieux;658;1516;1043.0;;;17154.0;;;;;;;;;;;;;;;;;;;;;;;
88116;Cornimont;1467;3165;2227.3;45;13090.0;17340.0;22408.0;9318.0;8004.0;11544.0;14054.0;15774.0;18906.0;20944.0;23798.0;28312.0;3.5;4.7;0.3;49.8;4.3;3.7;39.3;2.9;;;;;
88118;Coussey;301;757;500.9;;;17906.0;;;;;;;;;;;;;;;;;;;;;;;
88119;Crainvilliers;80;180;125.4;;;17796.0;;;;;;;;;;;;;;;;;;;;;;;
88120;La Croix-aux-Mines;244;529;372.1;;;16372.0;;;;;;;;;;;;;;;;;;;;;;;
88121;Damas-aux-Bois;112;268;179.0;;;18582.0;;;;;;;;;;;;;;;;;;;;;;;
88122;Damas-et-Bettegney;150;381;249.8;;;19882.0;;;;;;;;;;;;;;;;;;;;;;;
88123;Damblain;127;261;186.0;;;17132.0;;;;;;;;;;;;;;;;;;;;;;;
88124;Darney;470;908;665.5;;;17470.0;;;;;;;;;;;;;;;;;;;;;;;
88126;Darnieulles;585;1474;970.4;;;19636.0;;;;;;;;;;;;;;;;;;;;;;;
88128;Denipaire;114;260;179.8;;;20248.0;;;;;;;;;;;;;;;;;;;;;;;
88129;Derbamont;42;108;69.6;;;17920.0;;;;;;;;;;;;;;;;;;;;;;;
88130;Destord;88;243;156.6;;;18730.0;;;;;;;;;;;;;;;;;;;;;;;
88131;Deycimont;113;312;199.3;;;20993.0;;;;;;;;;;;;;;;;;;;;;;;
88132;Deyvillers;600;1489;996.8;;;23364.0;;;;;;;;;;;;;;;;;;;;;;;
88133;Dignonville;74;196;129.2;;;21406.0;;;;;;;;;;;;;;;;;;;;;;;
88134;Dinozé;227;546;369.0;;;22610.0;;;;;;;;;;;;;;;;;;;;;;;
88135;Docelles;407;906;626.3;;;16646.0;;;;;;;;;;;;;;;;;;;;;;;
88136;Dogneville;635;1500;1030.0;;;23032.0;;;;;;;;;;;;;;;;;;;;;;;
88139;Dombasle-en-Xaintois;59;109;81.4;;;17864.0;;;;;;;;;;;;;;;;;;;;;;;
88140;Dombrot-le-Sec;162;390;261.3;;;21130.0;;;;;;;;;;;;;;;;;;;;;;;
88141;Dombrot-sur-Vair;113;254;176.1;;;20324.0;;;;;;;;;;;;;;;;;;;;;;;
